300 44850
4 269 614087840
4 270 506242062
4 271 677180586
4 272 534631000
4 273 261361012
4 274 648397227
4 275 676692591
4 276 92293482
4 277 167181012
4 278 864695757
4 279 600791826
4 280 93958070
4 281 688294125
4 282 418415310
4 283 825322755
4 284 47877205
4 285 801751539
4 286 505759088
4 287 682234820
4 288 522294332
4 289 720219886
4 290 219889194
4 291 751526679
4 292 624783443
4 293 339158674
4 294 774933118
4 295 372264296
4 296 661822376
4 297 144910118
4 298 94747272
4 299 889739393
5 7 390941150
5 8 19307192
5 9 428893566
5 10 195678944
5 11 375282281
5 12 545799243
5 13 556495563
5 14 270593711
5 15 579928331
5 16 511523599
5 17 541420630
5 18 607122675
5 19 660832066
5 20 713481096
5 21 64462066
5 22 951227818
5 23 288742986
5 24 7816192
5 25 158121062
5 26 83105288
5 27 96871389
5 28 868131770
5 29 934778172
5 30 939541336
5 31 769578739
5 32 868114987
5 33 33757958
5 34 639387344
5 35 903761988
5 36 325289802
5 37 92978763
5 38 567918580
5 39 459098602
5 40 685368820
5 41 501229668
5 42 273122700
5 43 444368166
5 44 173891168
5 45 545548893
5 46 497577888
5 47 536451460
5 48 710756051
5 49 372218852
5 50 501334280
5 51 944690216
5 52 308537805
5 53 295008100
5 54 242915656
5 55 424633398
5 56 950608400
5 57 25571342
5 58 858125989
5 59 102426726
5 60 908799181
5 61 434393722
5 62 298774377
5 63 79240186
5 64 495661758
5 65 913286536
5 66 100458550
5 67 521602854
5 68 26224841
5 69 736950207
5 70 994975065
5 71 29494500
5 72 182677005
5 73 519484080
5 74 144139511
5 75 147007984
5 76 154145151
5 77 639423279
5 78 580427319
5 79 958446072
5 80 669274457
5 81 824980727
5 82 97930461
5 83 248346918
5 84 490360713
5 85 142878778
5 86 645675320
5 87 306852725
5 88 608815645
5 89 29966769
5 90 973607805
5 91 338866543
5 92 421710669
5 93 879946373
5 94 964211380
5 95 159611194
5 96 286225760
5 97 34185483
5 98 689156648
5 99 651404439
5 100 7581822
5 101 563093754
5 102 408213379
5 103 559815169
5 104 755479317
5 105 990163932
5 106 263744622
5 107 658001268
5 108 456973205
5 109 476575828
5 110 792623551
5 111 246229272
5 112 432097400
5 113 207071721
5 114 859990668
5 115 397980089
5 116 861199166
5 117 324060418
5 118 830303357
5 119 447648120
5 120 10308840
5 121 909214009
5 122 40841953
5 123 603352476
5 124 617629345
5 125 426238247
5 126 192018709
5 127 410826823
5 128 463610681
5 129 78434566
5 130 314178485
5 131 469360865
5 132 507380192
5 133 659306170
5 134 994238756
5 135 822333631
5 136 177005005
5 137 299128818
5 138 870923256
5 139 440065339
5 140 942459514
5 141 286770712
5 142 56671147
5 143 935493851
5 144 302375897
5 145 670720704
5 146 685120996
5 147 37773319
5 148 519481791
5 149 590698209
5 150 480437451
5 151 861346005
5 152 801801016
5 153 216178360
5 154 577621012
5 155 729680719
5 156 168601221
5 157 115290557
5 158 934062935
5 159 329139599
5 160 156661285
5 161 959890442
5 162 420530716
5 163 308695500
5 164 404050884
5 165 148718051
5 166 552544424
5 167 765967919
5 168 751843658
5 169 237613323
5 170 487721354
5 171 857203800
5 172 212952498
5 173 474071029
5 174 70029956
5 175 75610098
5 176 449242841
5 177 603557420
5 178 817615596
5 179 997959901
5 180 930131762
5 181 542322188
5 182 732474393
5 183 924801559
5 184 890740815
5 185 67471073
5 186 950486565
5 187 771704337
5 188 867977375
5 189 340058054
5 190 624051662
5 191 851649812
5 192 675581087
5 193 141687915
5 194 353517218
5 195 25878593
5 196 605485458
5 197 895498083
5 198 658352923
5 199 746606519
5 200 343960209
5 201 17247527
5 202 744189406
5 203 337791804
5 204 959367308
5 205 3940048
5 206 362569775
5 207 313236888
5 208 54980190
5 209 316911005
5 210 574059997
5 211 221901004
5 212 363116352
5 213 149412079
5 214 730427988
5 215 501501390
5 216 46440465
5 217 771138229
5 218 207704914
5 219 197796481
5 220 30513254
5 221 674432104
5 222 584533629
5 223 678381525
5 224 150794672
5 225 229526137
5 226 17538143
5 227 965250549
5 228 460071233
5 229 150591555
5 230 144788853
5 231 839162472
5 232 214082332
5 233 719037600
5 234 154918941
5 235 719642634
5 236 254710931
5 237 184936346
5 238 655812222
5 239 605224021
5 240 467593318
5 241 715109012
5 242 10146756
5 243 709572692
5 244 680998097
5 245 593020156
5 246 671307571
5 247 745834871
5 248 458367241
5 249 624274561
5 250 411141956
5 251 381823811
5 252 217991503
5 253 188195628
5 254 355216314
5 255 466939235
5 256 630934232
5 257 313894205
5 258 454955727
5 259 303953238
5 260 829287906
5 261 898835361
5 262 970319129
5 263 871788773
5 264 907777675
5 265 270891417
5 266 92812758
5 267 486695079
5 268 68501228
5 269 671664927
5 270 205111609
5 271 160456311
5 272 687684761
5 273 520711187
5 274 374545255
5 275 419783199
5 276 207766338
5 277 746390577
5 278 539456399
5 279 71368871
5 280 367362328
5 281 312454217
5 282 139795465
5 283 217005840
5 284 146939861
5 285 326245504
5 286 284409519
5 287 817209682
5 288 185563678
5 289 39296572
5 290 701441472
5 291 961848525
5 292 625756016
5 293 313131814
5 294 779826744
5 295 289256531
5 296 40388204
5 297 582378624
5 298 465829319
5 299 825145470
6 8 113652138
6 9 398961122
6 10 21472188
6 11 101185551
6 12 91934323
6 13 993881405
6 14 101436062
6 15 705903669
6 16 47541134
6 17 570997440
6 18 778595171
6 19 705069800
6 20 956144963
6 21 705222534
6 22 922309682
6 23 405957469
6 24 868014455
6 25 634599868
6 26 873014249
6 27 56230619
6 28 504500711
6 29 801853073
6 30 977245833
6 31 323778460
6 32 349601787
6 33 102267473
6 34 485088726
6 35 278762008
6 36 880607942
6 37 791653486
6 38 222576461
6 39 594132234
6 40 477154045
6 41 744584695
6 42 921520488
6 43 692342836
6 44 694178463
6 45 98896578
6 46 162517829
6 47 228989696
6 48 767874079
6 49 273653128
6 50 353460496
6 51 324321442
6 52 813601570
6 53 574380825
6 54 337122570
6 55 362374378
6 56 858439393
6 57 722035309
6 58 381377059
6 59 774071401
6 60 598390645
6 61 683634703
6 62 165205694
6 63 759695762
6 64 388183683
6 65 399141872
6 66 308615595
6 67 746264527
6 68 474543635
6 69 969538768
6 70 73770781
6 71 915012357
6 72 561402343
6 73 128200444
6 74 724463994
6 75 602799706
6 76 13332709
6 77 153329449
6 78 122285512
6 79 431914534
6 80 83951382
6 81 969746205
6 82 441892841
6 83 169640603
6 84 363084138
6 85 469383374
6 86 886034609
6 87 861483078
6 88 349827347
6 89 255095717
6 90 758413634
6 91 539941467
6 92 211267500
6 93 530587356
6 94 729891959
6 95 753642452
6 96 445915877
6 97 994350310
6 98 281173840
6 99 93890187
6 100 300292536
6 101 915699777
6 102 610239294
6 103 722618459
6 104 321042749
6 105 363706479
6 106 638897482
6 107 581407344
6 108 888830831
6 109 832375034
6 110 455987894
6 111 3251327
6 112 996621067
6 113 387008256
6 114 363044948
6 115 328663955
6 116 653772513
6 117 511905098
6 118 948702202
6 119 965536597
6 120 969435221
6 121 564349697
6 122 951105008
6 123 189345391
6 124 994832374
6 125 873122140
6 126 119211311
6 127 435475277
6 128 821675612
6 129 96075914
6 130 334262863
6 131 517780918
6 132 954329628
6 133 89428302
6 134 17108248
6 135 557274815
6 136 626078707
6 137 323217663
6 138 258242838
6 139 210530183
6 140 717623557
6 141 130359998
6 142 679515604
6 143 416123476
6 144 15418316
6 145 953663223
6 146 829005096
6 147 430265484
6 148 650553767
6 149 163833884
6 150 141842627
6 151 955589875
6 152 18099851
6 153 726862459
6 154 608882892
6 155 275829410
6 156 666473524
6 157 652712627
6 158 889030866
6 159 705753284
6 160 117313576
6 161 132584587
6 162 20634332
6 163 874431392
6 164 624695509
6 165 17093086
6 166 416451605
6 167 706244897
6 168 783049188
6 169 818390164
6 170 185157598
6 171 663242492
6 172 80502157
6 173 521972293
6 174 746324299
6 175 177668796
6 176 505756462
6 177 764166970
6 178 966093142
6 179 791198218
6 180 379893383
6 181 112048501
6 182 191943662
6 183 102182116
6 184 475711522
6 185 640184504
6 186 703050917
6 187 742912432
6 188 974205102
6 189 119649475
6 190 241249578
6 191 288312390
6 192 792176306
6 193 821764499
6 194 184220933
6 195 384083076
6 196 241461351
6 197 752906666
6 198 470657636
6 199 88159422
6 200 256480279
6 201 261062381
6 202 655947351
6 203 989079213
6 204 152691630
6 205 260551578
6 206 82235204
6 207 684124819
6 208 349612587
6 209 721008388
6 210 292098455
6 211 244622431
6 212 717934586
6 213 603553184
6 214 45712369
6 215 445051505
6 216 983535165
6 217 334107216
6 218 336159241
6 219 491332957
6 220 454047784
6 221 737404338
6 222 976275249
6 223 595163921
6 224 301523368
6 225 957538326
6 226 173698337
6 227 168433843
6 228 869555080
6 229 620871641
6 230 983415351
6 231 916924295
6 232 416543115
6 233 53786935
6 234 299513390
6 235 457543859
6 236 373159620
6 237 905404547
6 238 718679329
6 239 990618237
6 240 734319130
6 241 271607216
6 242 714357943
6 243 402142297
6 244 12199067
6 245 850508425
6 246 378635843
6 247 905307131
6 248 396920133
6 249 810848980
6 250 671036645
6 251 238864081
6 252 984963093
6 253 548240530
6 254 943302144
6 255 216668211
6 256 577330157
6 257 778871164
6 258 730507730
6 259 506567984
6 260 200744104
6 261 542907268
6 262 330258590
6 263 23648748
6 264 213875144
6 265 875677383
6 266 226601108
6 267 547146534
6 268 697003735
6 269 593308688
6 270 548623854
6 271 805137213
6 272 698034232
6 273 893777221
6 274 410098014
6 275 683473753
6 276 158468624
6 277 951100991
6 278 551900223
6 279 769634124
6 280 102173437
6 281 285644346
6 282 221705088
6 283 281759838
6 284 307249236
6 285 507054666
6 286 919867111
6 287 685408118
6 288 260390531
6 289 642067740
6 290 847027796
6 291 224656531
6 292 330265279
6 293 976752379
6 294 261008091
6 295 72726095
6 296 983396372
6 297 349126923
6 298 190874476
6 299 951513329
7 9 898703844
7 10 241067550
7 11 233416951
7 12 8412829
7 13 677687187
7 14 757164274
7 15 150670728
7 16 628780559
7 17 874231880
7 18 244507371
7 19 827534462
7 20 599327713
7 21 861124129
7 22 169137542
7 23 977627765
7 24 323247799
7 25 661005939
7 26 831299277
7 27 530805321
7 28 391866656
7 29 594421955
7 30 204838604
7 31 233998992
7 32 545742263
7 33 73728944
7 34 496051659
7 35 91438058
7 36 969698451
7 37 144290522
7 38 914872043
7 39 879043293
7 40 576330775
7 41 200988830
7 42 450251707
7 43 303672124
7 44 786166399
7 45 293308155
7 46 632450120
7 47 816797439
7 48 55334839
7 49 650727308
7 50 647899552
7 51 27181677
7 52 769816971
7 53 594557794
7 54 321520489
7 55 292639209
7 56 45763597
7 57 13827176
7 58 971957365
7 59 880523439
7 60 116468470
7 61 54660380
7 62 285686401
7 63 793314945
7 64 468731971
7 65 439543467
7 66 374350475
7 67 83793353
7 68 6241163
7 69 450492757
7 70 109457818
7 71 791145065
7 72 51765317
7 73 686940543
7 74 371117678
7 75 751578068
7 76 183816898
7 77 821284467
7 78 638395127
7 79 976271504
7 80 336177555
7 81 54107152
7 82 240687143
7 83 877962985
7 84 148109547
7 85 489561418
7 86 258383788
7 87 545158420
7 88 819111382
7 89 396365133
7 90 745809932
7 91 748042758
7 92 303194230
7 93 393477774
7 94 310731785
7 95 492894639
7 96 484331294
7 97 509908093
7 98 758876695
7 99 106107677
7 100 835255859
7 101 980767632
7 102 623514408
7 103 136829697
7 104 839450434
7 105 70666671
7 106 391556269
7 107 129288669
7 108 122276480
7 109 379149446
7 110 987215765
7 111 163367456
7 112 891839614
7 113 775991892
7 114 322135799
7 115 333722406
7 116 77772914
7 117 993952789
7 118 872744559
7 119 887347635
7 120 150704654
7 121 100762886
7 122 418109730
7 123 762653474
7 124 409140447
7 125 513598739
7 126 2395727
7 127 492019918
7 128 74273825
7 129 727020226
7 130 875209907
7 131 169931270
7 132 967189914
7 133 404400130
7 134 466359529
7 135 901041378
7 136 281537403
7 137 770281429
7 138 138287433
7 139 654255414
7 140 541378971
7 141 804890236
7 142 123707459
7 143 766487035
7 144 979952333
7 145 264447833
7 146 200694212
7 147 17431235
7 148 520828100
7 149 126066977
7 150 204388960
7 151 193652719
7 152 468691467
7 153 614272155
7 154 258428044
7 155 460329797
7 156 109579552
7 157 979412102
7 158 253547141
7 159 31186756
7 160 104785190
7 161 250838968
7 162 32241911
7 163 349439945
7 164 674102333
7 165 89731121
7 166 351298873
7 167 631034323
7 168 425432673
7 169 39107673
7 170 852736400
7 171 980324620
7 172 573995392
7 173 152040938
7 174 416983908
7 175 770166027
7 176 670143832
7 177 846298925
7 178 618510086
7 179 195563824
7 180 110198655
7 181 715594872
7 182 497624279
7 183 483138393
7 184 478059857
7 185 157497275
7 186 550390720
7 187 966660768
7 188 615829101
7 189 345234876
7 190 2778190
7 191 808310045
7 192 134143373
7 193 362456566
7 194 412184433
7 195 214761928
7 196 150078101
7 197 151910391
7 198 609718531
7 199 600319111
7 200 52174566
7 201 44662808
7 202 204747716
7 203 61531079
7 204 219695751
7 205 148234325
7 206 776196304
7 207 826513470
7 208 701628738
7 209 125748475
7 210 101420106
7 211 194340070
7 212 640037434
7 213 325775534
7 214 965810596
7 215 155104383
7 216 722458997
7 217 670635938
7 218 690797784
7 219 103017058
7 220 985246865
7 221 416263041
7 222 332550274
7 223 836581564
7 224 800256623
7 225 744543372
7 226 868597673
7 227 228205844
7 228 683916733
7 229 781740900
7 230 94849949
7 231 495269870
7 232 345552073
7 233 254915933
7 234 631473631
7 235 704394339
7 236 714857388
7 237 235390189
7 238 917536092
7 239 81891347
7 240 592555492
7 241 185756066
7 242 935813878
7 243 671419310
7 244 167631508
7 245 331582447
7 246 522424559
7 247 238700837
7 248 74852864
7 249 385896172
7 250 443977949
7 251 948861704
7 252 670812053
7 253 315578432
7 254 460749764
7 255 709946012
7 256 825402402
7 257 842905407
7 258 815857532
7 259 803705531
7 260 92271731
7 261 131737032
7 262 384461871
7 263 819511467
7 264 973390275
7 265 385942796
7 266 395852560
7 267 269409700
7 268 462108734
7 269 23619085
7 270 270677548
7 271 630012274
7 272 612581849
7 273 506893931
7 274 505099291
7 275 5476857
7 276 333166234
7 277 126913116
7 278 116683524
7 279 810157214
7 280 118856803
7 281 601431729
7 282 576293631
7 283 571129491
7 284 570129240
7 285 415054119
7 286 765281684
7 287 981064993
7 288 415540200
7 289 938201055
7 290 943521579
7 291 33975584
7 292 256325765
7 293 747154245
7 294 774424188
7 295 152216288
7 296 245504982
7 297 790320624
7 298 375182081
7 299 922262062
8 10 222302163
8 11 564445094
8 12 201336990
8 13 14888800
8 14 793272759
8 15 931024000
8 16 471804987
8 17 276191281
8 18 58562531
8 19 645514965
8 20 613884939
8 21 210026899
8 22 961578840
8 23 365559461
8 24 143314261
8 25 167883085
8 26 488637741
8 27 260340788
8 28 654338481
8 29 432721347
8 30 617539927
8 31 119486138
8 32 323762427
8 33 883445291
8 34 912646837
8 35 474397468
8 36 553686264
8 37 994865652
8 38 698148634
8 39 490536756
8 40 727388896
8 41 568507027
8 42 549569713
8 43 288615325
8 44 677318723
8 45 669833309
8 46 342969796
8 47 38747781
8 48 705331697
8 49 65591580
8 50 459473038
8 51 793523138
8 52 77360364
8 53 778532647
8 54 701780594
8 55 710267972
8 56 349156970
8 57 125035216
8 58 304445174
8 59 724862191
8 60 942590878
8 61 233655180
8 62 176411279
8 63 263638568
8 64 249604151
8 65 967579104
8 66 247663282
8 67 993893192
8 68 471658151
8 69 603283538
8 70 83286872
8 71 808121128
8 72 919920363
8 73 753954059
8 74 796685747
8 75 880048400
8 76 401054739
8 77 669790347
8 78 122315628
8 79 781349279
8 80 318220703
8 81 156879273
8 82 946486480
8 83 632710518
8 84 802619861
8 85 389388853
8 86 191951814
8 87 818292863
8 88 744750812
8 89 572487550
8 90 969908572
8 91 793406008
8 92 368429386
8 93 259791880
8 94 555807081
8 95 85431633
8 96 575858946
8 97 63653530
8 98 160690004
8 99 50584915
8 100 566290693
8 101 498361974
8 102 785221590
8 103 505638469
8 104 105370703
8 105 937683218
8 106 15116053
8 107 402690973
8 108 329323709
8 109 628134783
8 110 157942790
8 111 539081663
8 112 796595117
8 113 401942844
8 114 388338782
8 115 424331219
8 116 101676538
8 117 324876393
8 118 329935309
8 119 709832725
8 120 350217262
8 121 188139233
8 122 376998866
8 123 933451276
8 124 801669184
8 125 444572946
8 126 481618507
8 127 86346597
8 128 264931240
8 129 697686838
8 130 238958918
8 131 934271643
8 132 408640588
8 133 353103681
8 134 309831897
8 135 17817622
8 136 920635481
8 137 750377766
8 138 638280166
8 139 3709612
8 140 34146108
8 141 24171054
8 142 519893006
8 143 602500353
8 144 565307702
8 145 751046028
8 146 783166002
8 147 470979214
8 148 31759297
8 149 126674761
8 150 477868694
8 151 898828304
8 152 8983439
8 153 72894452
8 154 269186531
8 155 66074653
8 156 206560659
8 157 921966185
8 158 345077420
8 159 681331829
8 160 724167780
8 161 432314109
8 162 67080660
8 163 980398667
8 164 717930056
8 165 677425605
8 166 46061739
8 167 366541623
8 168 336374744
8 169 868193349
8 170 752596238
8 171 208890292
8 172 822654182
8 173 745697313
8 174 749471360
8 175 650657364
8 176 999433978
8 177 307195440
8 178 587583912
8 179 129015893
8 180 268917551
8 181 834930536
8 182 570468947
8 183 728563161
8 184 720697779
8 185 196619054
8 186 656920056
8 187 535849111
8 188 211756409
8 189 243391018
8 190 598318486
8 191 39283894
8 192 101872649
8 193 35319479
8 194 105391065
8 195 200469994
8 196 45940051
8 197 960550176
8 198 594230758
8 199 814083093
8 200 425619151
8 201 95495549
8 202 674174683
8 203 387592486
8 204 889302356
8 205 824654953
8 206 365156867
8 207 260237148
8 208 261727046
8 209 841067571
8 210 818281087
8 211 583121035
8 212 918938652
8 213 48535278
8 214 946668940
8 215 228140608
8 216 737239576
8 217 262039238
8 218 680058948
